time,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M,Distancia,Intervalo_Veloc,Intervalo_Acele,Intervalo_Des_x,Intervalo_Des_y,Intervalo_Des_z,Intervalo_Presn,Intervalo_VelPr,Intervalo_AcePr,Intervalo_Distancia
280,0.819981,0.55208187,0.25619589,0.81358103,0.5772631,0.25274725,0.08,0.07843137,0.34497415,0.39370957,0.33869711,0.30277071,0.33508379,0.38450838,0.36119756,0.44360223,0.55421277,0.5671464,0.42147675,0.44106862,0.5460806,0.58527685,0.48404456,0.46371722,0.54097364,0.39633223,0.52258819,0.27187643,-1,1,-1,-1,1.029943257199329,"[0.81, 0.90)","[0.50, 0.60)","[0.20, 0.30)","[0.80, 0.90)","[0.57, 0.65)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.92, 1.04)"
287,0.71039644,0.43756838,0.25662945,0.69708375,0.49270345,0.23076923,0.08,0.03921569,0.34485165,0.40406478,0.3450757,0.2989269,0.35463253,0.38443084,0.36569535,0.44952059,0.55599444,0.57692173,0.41075523,0.44044936,0.53911343,0.58461153,0.47954361,0.45751039,0.52930496,0.41266845,0.52024549,0.27574335,-1,1,-1,-1,0.8913703600430448,"[0.63, 0.72)","[0.40, 0.50)","[0.20, 0.30)","[0.60, 0.70)","[0.49, 0.57)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.80, 0.92)"
294,0.46991891,0.3670706,0.15762558,0.43715866,0.38111756,0.20879121,0.04,0.01960784,0.33397535,0.41153179,0.35591868,0.30534627,0.35057803,0.40006265,0.36775507,0.45791431,0.55524155,0.55865069,0.411959,0.42020152,0.54661878,0.58026177,0.47954448,0.44545133,0.52503107,0.42958242,0.50152903,0.27757632,-1,1,-1,-1,0.6010025890324313,"[0.45, 0.54)","[0.30, 0.40)","[0.10, 0.20)","[0.40, 0.50)","[0.33, 0.41)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
301,0.29254834,0.19320962,0.18474948,0.32521567,0.12255824,0.1978022,0.02,0.01960784,0.328396,0.40476921,0.35865369,0.31623272,0.35078543,0.39865406,0.35896073,0.45166011,0.53299006,0.54991112,0.41514925,0.40468627,0.54143639,0.56774714,0.46367206,0.45777262,0.53674183,0.42630516,0.51136389,0.28510531,-1,1,-1,-1,0.39359639805988683,"[0.27, 0.36)","[0.10, 0.20)","[0.10, 0.20)","[0.30, 0.40)","[0.08, 0.16)","[0.14, 0.21)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
308,0.41683714,0.25366451,0.24802605,0.45533978,0.19283668,0.18681319,0.02,0.01960784,0.34495964,0.41254788,0.36199414,0.31369615,0.36012062,0.41347792,0.35414295,0.48538747,0.53033509,0.55007694,0.43520955,0.42099625,0.5576496,0.58325726,0.48447437,0.4697337,0.52064382,0.42315355,0.5295708,0.27006698,-1,1,-1,-1,0.5532063104145445,"[0.36, 0.45)","[0.20, 0.30)","[0.20, 0.30)","[0.40, 0.50)","[0.16, 0.24)","[0.14, 0.21)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
315,0.45329502,0.2275525,0.23820506,0.48556571,0.2771592,0.18681319,0.04,0.01960784,0.38136536,0.45451982,0.39504649,0.34223869,0.40861561,0.44342381,0.38324776,0.54950809,0.53988271,0.56015133,0.44368243,0.41475188,0.56638683,0.57120673,0.48016111,0.48316232,0.52191471,0.40651489,0.55756747,0.27046382,-1,1,-1,-1,0.6077276787197105,"[0.45, 0.54)","[0.20, 0.30)","[0.20, 0.30)","[0.40, 0.50)","[0.24, 0.33)","[0.14, 0.21)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
322,0.4762072,0.26730515,0.23197703,0.49793247,0.32779872,0.21062802,0.126686,0.08498627,0.42863611,0.48538883,0.44599,0.39228831,0.46734405,0.46963389,0.43432461,0.59122212,0.55663768,0.57267502,0.45721789,0.42153421,0.58095164,0.5795156,0.49105824,0.49633523,0.51054832,0.39944623,0.5839285,0.26924053,-1,1,-1,-1,0.639689055683744,"[0.45, 0.54)","[0.20, 0.30)","[0.20, 0.30)","[0.40, 0.50)","[0.33, 0.41)","[0.21, 0.27)","[0.10, 0.20)","[0.00, 0.10)","[0.55, 0.67)"
329,0.43974196,0.26603851,0.25267375,0.44063203,0.33079793,0.22711154,0.153372,0.1438098,0.46012137,0.53977948,0.50141575,0.44559176,0.50791203,0.51663007,0.47694586,0.63446829,0.57851131,0.5921922,0.47117139,0.4446685,0.6068619,0.61549611,0.51813917,0.51400104,0.51498725,0.37213078,0.62505317,0.27524662,-1,1,-1,-1,0.6061582963989426,"[0.36, 0.45)","[0.20, 0.30)","[0.20, 0.30)","[0.40, 0.50)","[0.33, 0.41)","[0.21, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.55, 0.67)"
336,0.43618804,0.29433616,0.37867421,0.37609761,0.30816733,0.23260604,0.193372,0.15686275,0.46506219,0.55012283,0.50219995,0.44545628,0.50406559,0.54619857,0.47282805,0.65928881,0.57670692,0.59090078,0.46694267,0.44133801,0.60561225,0.6185077,0.5165381,0.50957805,0.52463056,0.37055926,0.63650325,0.28851143,-1,1,-1,-1,0.6162878165647647,"[0.36, 0.45)","[0.20, 0.30)","[0.30, 0.40)","[0.30, 0.40)","[0.24, 0.33)","[0.21, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.55, 0.67)"
343,0.44097571,0.20255735,0.44423872,0.36856259,0.22943022,0.23260604,0.213372,0.15686275,0.46035441,0.55127938,0.48407864,0.43182845,0.50067831,0.5523015,0.464768,0.66038674,0.56982764,0.59747503,0.46197179,0.44011065,0.59762188,0.61612201,0.50744858,0.51455557,0.52509261,0.35388026,0.64011315,0.28457448,-1,1,-1,-1,0.6211478478945209,"[0.36, 0.45)","[0.20, 0.30)","[0.40, 0.50)","[0.30, 0.40)","[0.16, 0.24)","[0.21, 0.27)","[0.20, 0.30)","[0.10, 0.20)","[0.55, 0.67)"
350,0.32267124,0.17838354,0.40139301,0.24315233,0.15946075,0.23260604,0.193372,0.17647059,0.45422657,0.55319939,0.46443172,0.41405028,0.48883965,0.54667692,0.44584384,0.63481206,0.57066908,0.59407766,0.46348397,0.4509799,0.60938318,0.6323228,0.52843161,0.49805645,0.50003338,0.35758527,0.61669675,0.26431142,-1,1,-1,-1,0.49564819665953747,"[0.27, 0.36)","[0.10, 0.20)","[0.40, 0.50)","[0.20, 0.30)","[0.08, 0.16)","[0.21, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.43, 0.55)"
357,0.219997,0.12225175,0.37139066,0.1303034,0.09856008,0.24359505,0.193372,0.1307,0.47458351,0.58456106,0.4922707,0.45553953,0.52397708,0.57710708,0.48555749,0.66911321,0.5735728,0.60764782,0.4477628,0.44621056,0.59222068,0.63359186,0.51218676,0.49888293,0.52689555,0.33727479,0.60519004,0.27589489,-1,1,-1,-1,0.40573894039936814,"[0.18, 0.27)","[0.10, 0.20)","[0.30, 0.40)","[0.10, 0.20)","[0.08, 0.16)","[0.21, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.31, 0.43)"
364,0.24970473,0.15761515,0.48829869,0.10898466,0.07160918,0.24908956,0.106686,0.09148431,0.46977458,0.5844748,0.48781174,0.46349788,0.53037043,0.59414508,0.49209512,0.66866894,0.56445057,0.60517224,0.43060925,0.45277247,0.57900171,0.63131803,0.49831315,0.50355481,0.56108051,0.31650629,0.5827848,0.28425407,-1,1,-1,-1,0.5054118532754293,"[0.18, 0.27)","[0.10, 0.20)","[0.40, 0.50)","[0.10, 0.20)","[0.00, 0.08)","[0.21, 0.27)","[0.10, 0.20)","[0.00, 0.10)","[0.43, 0.55)"
371,0.32415664,0.12886075,0.59361623,0.17099466,0.0770307,0.23626374,0.1,0.09803922,0.46457527,0.5718765,0.46843106,0.44602016,0.52390737,0.57875469,0.47206691,0.66533026,0.55961596,0.60258454,0.41746171,0.45653198,0.56186433,0.63582987,0.48755929,0.50348818,0.57839798,0.29587111,0.57621482,0.28203264,-1,1,-1,-1,0.6225376542912231,"[0.27, 0.36)","[0.10, 0.20)","[0.50, 0.60)","[0.10, 0.20)","[0.00, 0.08)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.55, 0.67)"
378,0.30937934,0.14762865,0.46099482,0.21478557,0.09665187,0.23076923,0.06,0.09803922,0.46399994,0.55052881,0.44606329,0.42501804,0.51579536,0.55847631,0.45824673,0.64925989,0.55450203,0.59663729,0.40707043,0.44549728,0.53951596,0.61852859,0.46749763,0.49704254,0.58439714,0.28988583,0.56299624,0.28286083,-1,1,-1,-1,0.5176781327442316,"[0.27, 0.36)","[0.10, 0.20)","[0.40, 0.50)","[0.20, 0.30)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
385,0.29939271,0.14398751,0.42637034,0.23486664,0.12500835,0.23076923,0.06,0.09803922,0.44151258,0.50978949,0.42561058,0.41366509,0.49646577,0.51479702,0.43085615,0.58704563,0.54357592,0.57902406,0.40800352,0.43969421,0.54463136,0.60858628,0.46483402,0.49463772,0.55999752,0.29174628,0.54333079,0.25252148,-1,1,-1,-1,0.5025744651156958,"[0.27, 0.36)","[0.10, 0.20)","[0.40, 0.50)","[0.20, 0.30)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
392,0.29054779,0.13472127,0.45588903,0.20490364,0.14136328,0.23626374,0.06,0.09803922,0.46981549,0.52419318,0.46975911,0.45794692,0.530156,0.53130774,0.46352682,0.61543562,0.55529346,0.59216009,0.41114099,0.43439858,0.54809232,0.60391419,0.46020657,0.50380716,0.56461685,0.27581089,0.57039055,0.25650306,-1,1,-1,-1,0.519426497487324,"[0.27, 0.36)","[0.10, 0.20)","[0.40, 0.50)","[0.20, 0.30)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
399,0.29995721,0.08562835,0.47759244,0.21888652,0.12045377,0.24725275,0.06,0.09803922,0.47715797,0.51625606,0.48442196,0.46924549,0.53759863,0.53350889,0.4791745,0.62867197,0.56465707,0.60020621,0.40634312,0.41880375,0.54510555,0.58542174,0.44294731,0.50955011,0.57316188,0.24778215,0.58087068,0.23932607,-1,1,-1,-1,0.5389943952306712,"[0.27, 0.36)","[0.00, 0.10)","[0.40, 0.50)","[0.20, 0.30)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
406,0.2444936,0.07097598,0.34545469,0.22665199,0.11191525,0.25274725,0.06,0.09803922,0.47953894,0.4881408,0.47700588,0.46422701,0.54765978,0.52630905,0.47482634,0.61828024,0.56390722,0.5899382,0.41434706,0.42094736,0.55843235,0.58557225,0.4538952,0.50913576,0.57971362,0.22999391,0.5945761,0.23506195,-1,1,-1,-1,0.4280596811152841,"[0.18, 0.27)","[0.00, 0.10)","[0.30, 0.40)","[0.20, 0.30)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.43, 0.55)"
413,0.19055788,0.06190625,0.23967113,0.19377811,0.12409724,0.26373626,0.06,0.09803922,0.47052991,0.4866673,0.47192365,0.46187254,0.54133519,0.51303154,0.4617261,0.60690492,0.54619337,0.56577927,0.42039368,0.42463776,0.56353706,0.60630414,0.47064108,0.4995915,0.58419677,0.23275388,0.59764547,0.24006839,-1,1,-1,-1,0.33225341449903356,"[0.18, 0.27)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
420,0.17706806,0.0535217,0.30719993,0.13989749,0.14193411,0.26923077,0.06,0.09803922,0.46332314,0.45715593,0.4785182,0.47488649,0.55257025,0.4967385,0.46626705,0.58616566,0.53262392,0.55594821,0.42350884,0.41889797,0.57237142,0.59692808,0.47132895,0.49992383,0.59487486,0.23985843,0.58215978,0.23929841,-1,1,-1,-1,0.36618082456867823,"[0.09, 0.18)","[0.00, 0.10)","[0.30, 0.40)","[0.10, 0.20)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
427,0.18917427,0.0510885,0.26341119,0.18716074,0.1288646,0.27472527,0.04,0.07843137,0.44114684,0.41237257,0.44762376,0.44429939,0.52512693,0.46132732,0.44353245,0.54497638,0.51064612,0.53656434,0.43947345,0.42125685,0.59280449,0.5950457,0.48662777,0.50460191,0.59057977,0.25805573,0.55043417,0.22950544,-1,1,-1,-1,0.34788027070778776,"[0.18, 0.27)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.31, 0.43)"
434,0.16087295,0.1021808,0.21694288,0.17327721,0.1088543,0.27472527,0.08,0.09803922,0.44280457,0.41933106,0.44529574,0.44225777,0.52396724,0.46623337,0.46199679,0.5776878,0.491319,0.52671568,0.45156205,0.43416963,0.60595016,0.59694223,0.49572925,0.52660286,0.59285748,0.2623953,0.55757492,0.23612594,-1,1,-1,-1,0.29822552425399224,"[0.09, 0.18)","[0.10, 0.20)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.00, 0.10)","[0.18, 0.31)"
441,0.1444736,0.09677058,0.20821626,0.14654185,0.10736312,0.27472527,0.06,0.11764706,0.43039737,0.38420515,0.40666471,0.39723039,0.51510107,0.43433411,0.43212196,0.54236223,0.47801075,0.50072258,0.46156856,0.43947506,0.61609325,0.59404318,0.50249984,0.53958353,0.59776919,0.2782533,0.54086867,0.24466318,-1,1,-1,-1,0.27632474421583114,"[0.09, 0.18)","[0.00, 0.10)","[0.20, 0.30)","[0.10, 0.20)","[0.08, 0.16)","[0.27, 0.34)","[0.00, 0.10)","[0.10, 0.20)","[0.18, 0.31)"
448,0.13904629,0.06925675,0.19786995,0.14934255,0.08523793,0.25824176,0.1,0.1372549,0.42617939,0.34905302,0.38255685,0.36543463,0.51236716,0.39882433,0.42177947,0.515999,0.48580384,0.50071194,0.47731089,0.44891466,0.63235811,0.59307129,0.50937634,0.56696704,0.58543597,0.30841839,0.52740485,0.25764902,-1,1,-1,-1,0.2621473232062267,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.10, 0.20)","[0.18, 0.31)"
455,0.11825692,0.07646231,0.17637973,0.12697166,0.08205946,0.23626374,0.1,0.1372549,0.41107338,0.34614471,0.37796619,0.35762038,0.48977694,0.39586238,0.43231751,0.4910963,0.48331459,0.4903998,0.4817073,0.43814549,0.64995109,0.5797444,0.50276739,0.58591598,0.58372038,0.35363244,0.48971986,0.26058362,-1,1,-1,-1,0.23230446955131986,"[0.09, 0.18)","[0.00, 0.10)","[0.10, 0.20)","[0.10, 0.20)","[0.08, 0.16)","[0.21, 0.27)","[0.00, 0.10)","[0.10, 0.20)","[0.18, 0.31)"
462,0.20094535,0.17451524,0.10270239,0.26279993,0.05074225,0.21978022,0.14,0.15686275,0.41036234,0.32814464,0.37793544,0.34964861,0.4823351,0.38606622,0.44546323,0.48292705,0.49792172,0.50278189,0.49772427,0.43602326,0.67581669,0.57044094,0.50343791,0.61801818,0.55519993,0.37365442,0.49540202,0.24957396,-1,1,-1,-1,0.28668163536365476,"[0.18, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.20, 0.30)","[0.00, 0.08)","[0.21, 0.27)","[0.10, 0.20)","[0.10, 0.20)","[0.18, 0.31)"
469,0.21259991,0.17722463,0.09597229,0.27887274,0.04815124,0.24175824,0.28,0.21568627,0.42345813,0.3510531,0.37679728,0.33992162,0.4856881,0.40698467,0.4574847,0.49864536,0.51603507,0.50505997,0.51991052,0.44656598,0.70130912,0.58445923,0.51867143,0.6486599,0.53399617,0.3907952,0.51961912,0.26521916,-1,1,-1,-1,0.2988297633712032,"[0.18, 0.27)","[0.10, 0.20)","[0.00, 0.10)","[0.20, 0.30)","[0.00, 0.08)","[0.21, 0.27)","[0.20, 0.30)","[0.20, 0.30)","[0.18, 0.31)"
476,0.22450362,0.22801818,0.12481303,0.27139482,0.05753163,0.28571429,0.32,0.23529412,0.42973659,0.37298935,0.39486038,0.3561143,0.50439802,0.4223458,0.47035856,0.51886057,0.51896592,0.50471467,0.52767176,0.44612592,0.71076538,0.58390684,0.5162516,0.67041181,0.51808544,0.42244971,0.53675716,0.28535357,-1,1,-1,-1,0.30420935099215834,"[0.18, 0.27)","[0.20, 0.30)","[0.10, 0.20)","[0.20, 0.30)","[0.00, 0.08)","[0.27, 0.34)","[0.30, 0.40)","[0.20, 0.30)","[0.18, 0.31)"
483,0.25468199,0.25270056,0.15938,0.30603489,0.05838079,0.37362637,0.44,0.23529412,0.42347195,0.36413004,0.38945703,0.34185914,0.5134447,0.41537171,0.45485805,0.51103861,0.53831276,0.51294895,0.55014914,0.44047446,0.71578185,0.576629,0.51003579,0.69912542,0.52210136,0.45638776,0.51927052,0.30786144,-1,1,-1,-1,0.3499537897184944,"[0.18, 0.27)","[0.20, 0.30)","[0.10, 0.20)","[0.30, 0.40)","[0.00, 0.08)","[0.34, 0.40)","[0.40, 0.50)","[0.20, 0.30)","[0.31, 0.43)"
490,0.26802073,0.25831979,0.16055362,0.32055935,0.06783304,0.42307692,0.54,0.23529412,0.4143014,0.37005512,0.39092594,0.34655284,0.50527544,0.41878457,0.45984515,0.5237744,0.53599424,0.52315664,0.56711591,0.45415158,0.7212679,0.58895023,0.51906546,0.71980098,0.49931625,0.504628,0.52423933,0.31548321,-1,1,-1,-1,0.36487954599178135,"[0.18, 0.27)","[0.20, 0.30)","[0.10, 0.20)","[0.30, 0.40)","[0.00, 0.08)","[0.40, 0.47)","[0.50, 0.60)","[0.20, 0.30)","[0.31, 0.43)"
497,0.33118069,0.21031686,0.30407633,0.33091182,0.07018129,0.45054945,0.64,0.23529412,0.42177569,0.40087649,0.41468394,0.36989014,0.51205037,0.4440947,0.48575028,0.54397908,0.53959282,0.5290291,0.57998965,0.46002089,0.72296383,0.59634308,0.5275031,0.72641805,0.51005915,0.52337066,0.53962014,0.33044345,-1,1,-1,-1,0.4548521304204757,"[0.27, 0.36)","[0.20, 0.30)","[0.30, 0.40)","[0.30, 0.40)","[0.00, 0.08)","[0.40, 0.47)","[0.60, 0.70)","[0.20, 0.30)","[0.43, 0.55)"
504,0.22494813,0.2134674,0.30082235,0.20299345,0.08833563,0.46703297,0.66,0.19607843,0.41981786,0.4047625,0.41083858,0.36007037,0.51102266,0.43266367,0.47087499,0.55043088,0.53862804,0.54291453,0.5956957,0.46980644,0.71892574,0.59747463,0.53888417,0.72524838,0.50713022,0.55575426,0.54898963,0.34837107,-1,1,-1,-1,0.37350182132075593,"[0.18, 0.27)","[0.20, 0.30)","[0.30, 0.40)","[0.20, 0.30)","[0.08, 0.16)","[0.47, 0.53)","[0.60, 0.70)","[0.10, 0.20)","[0.31, 0.43)"
511,0.17685367,0.15661352,0.31161603,0.13174957,0.07429409,0.46703297,0.54,0.17647059,0.41633663,0.38215574,0.38512989,0.32856881,0.50588612,0.41603632,0.4356581,0.54743109,0.53046768,0.54231315,0.58927911,0.45715142,0.71190586,0.58136332,0.5472649,0.66943345,0.52886555,0.57332964,0.51886762,0.35013338,-1,1,-1,-1,0.3463843402307239,"[0.09, 0.18)","[0.10, 0.20)","[0.30, 0.40)","[0.10, 0.20)","[0.00, 0.08)","[0.47, 0.53)","[0.50, 0.60)","[0.10, 0.20)","[0.31, 0.43)"
518,0.21623953,0.16473865,0.39630791,0.1337646,0.06408666,0.43406593,0.48,0.1372549,0.40130629,0.37187748,0.35981256,0.30023039,0.48496449,0.41100967,0.40338289,0.53501453,0.51270832,0.5362264,0.57749322,0.44216614,0.70245797,0.56448108,0.54978456,0.6203236,0.54293154,0.60340119,0.48921101,0.35168429,-1,1,-1,-1,0.4231548507717756,"[0.18, 0.27)","[0.10, 0.20)","[0.30, 0.40)","[0.10, 0.20)","[0.00, 0.08)","[0.40, 0.47)","[0.40, 0.50)","[0.10, 0.20)","[0.31, 0.43)"
525,0.25105293,0.16738965,0.45146092,0.13022955,0.13059557,0.37912088,0.36,0.1372549,0.40475208,0.38082741,0.3597891,0.29770693,0.48115491,0.43008521,0.40749218,0.54693203,0.5188439,0.54437571,0.56889087,0.43882665,0.69615293,0.56862705,0.55893887,0.58623253,0.55216281,0.60721725,0.49021045,0.34973018,-1,1,-1,-1,0.48768012147725864,"[0.18, 0.27)","[0.10, 0.20)","[0.40, 0.50)","[0.10, 0.20)","[0.08, 0.16)","[0.34, 0.40)","[0.30, 0.40)","[0.10, 0.20)","[0.43, 0.55)"
532,0.28903127,0.11849022,0.50663513,0.14658352,0.18657061,0.32417582,0.34,0.23529412,0.41397032,0.37305119,0.36522674,0.30556232,0.47096203,0.43362304,0.41951714,0.54180036,0.5150102,0.54494974,0.55697648,0.44572494,0.68370345,0.58446042,0.56455617,0.56914711,0.5547292,0.57908405,0.49992577,0.3315852,-1,1,-1,-1,0.559441217467465,"[0.27, 0.36)","[0.10, 0.20)","[0.50, 0.60)","[0.10, 0.20)","[0.16, 0.24)","[0.27, 0.34)","[0.30, 0.40)","[0.20, 0.30)","[0.55, 0.67)"
539,0.23139233,0.09058412,0.34496387,0.14691452,0.18697056,0.33516484,0.32,0.19607843,0.41044905,0.36721572,0.35983444,0.30247563,0.46444033,0.43377228,0.42037247,0.55101166,0.51169731,0.54037714,0.55084219,0.45404847,0.67535699,0.59237521,0.56867652,0.5572265,0.5701857,0.54204986,0.49307612,0.31771191,-1,1,-1,-1,0.4189772524838561,"[0.18, 0.27)","[0.00, 0.10)","[0.30, 0.40)","[0.10, 0.20)","[0.16, 0.24)","[0.27, 0.34)","[0.30, 0.40)","[0.10, 0.20)","[0.31, 0.43)"
546,0.28626057,0.14320723,0.40197253,0.20616459,0.18090193,0.3021978,0.54,0.33333333,0.40041311,0.35084215,0.33511739,0.28282893,0.45838301,0.42596335,0.39723154,0.55919213,0.49365831,0.52143685,0.54011895,0.44936033,0.66672931,0.58755785,0.56244985,0.545596,0.56670945,0.52309319,0.48514906,0.29784615,-1,1,-1,-1,0.4866325732235707,"[0.27, 0.36)","[0.10, 0.20)","[0.40, 0.50)","[0.20, 0.30)","[0.16, 0.24)","[0.27, 0.34)","[0.50, 0.60)","[0.30, 0.40)","[0.43, 0.55)"
553,0.33530759,0.11620814,0.47744647,0.24260794,0.18998669,0.28571429,0.52,0.60784314,0.40194417,0.33064258,0.32517761,0.27918278,0.46583711,0.42084563,0.39398738,0.56765346,0.48382401,0.50478155,0.53534045,0.45252755,0.6608468,0.59492749,0.56141501,0.54434119,0.57174218,0.49038847,0.48571359,0.28171965,-1,1,-1,-1,0.5682505491802543,"[0.27, 0.36)","[0.10, 0.20)","[0.40, 0.50)","[0.20, 0.30)","[0.16, 0.24)","[0.27, 0.34)","[0.50, 0.60)","[0.60, 0.70)","[0.55, 0.67)"
560,0.30172747,0.14790963,0.37766701,0.24745674,0.2213941,0.2967033,0.58,0.66666667,0.41066548,0.35974483,0.34200903,0.3040086,0.47179548,0.44148488,0.42503502,0.58903178,0.49268197,0.51004664,0.52538279,0.45993406,0.65574629,0.60508962,0.55369056,0.5596433,0.57465992,0.46030821,0.51329524,0.2902471,-1,1,-1,-1,0.5028742945593637,"[0.27, 0.36)","[0.10, 0.20)","[0.30, 0.40)","[0.20, 0.30)","[0.16, 0.24)","[0.27, 0.34)","[0.50, 0.60)","[0.60, 0.70)","[0.43, 0.55)"
567,0.39139014,0.28062444,0.39834021,0.38439278,0.22633838,0.31868132,0.64,0.56862745,0.42008634,0.36911654,0.36776867,0.33440942,0.48919221,0.44388827,0.45309524,0.60583701,0.50713975,0.5176834,0.53290001,0.47639215,0.64933573,0.62376808,0.55612567,0.58219469,0.57135433,0.42425915,0.52917076,0.28608973,-1,1,-1,-1,0.5980483211915212,"[0.36, 0.45)","[0.20, 0.30)","[0.30, 0.40)","[0.30, 0.40)","[0.16, 0.24)","[0.27, 0.34)","[0.60, 0.70)","[0.50, 0.60)","[0.55, 0.67)"
574,0.48537854,0.25536089,0.42881907,0.50388414,0.23923964,0.35714286,0.58,0.54901961,0.43290003,0.39075862,0.39591735,0.36931136,0.51223769,0.46170769,0.48142734,0.62286062,0.51665159,0.52322252,0.53157972,0.49382167,0.64705958,0.63760684,0.56129805,0.58909886,0.57360312,0.3879996,0.53737184,0.28345815,-1,1,-1,-1,0.7035770225686269,"[0.45, 0.54)","[0.20, 0.30)","[0.40, 0.50)","[0.50, 0.60)","[0.16, 0.24)","[0.34, 0.40)","[0.50, 0.60)","[0.50, 0.60)","[0.67, 0.80)"
581,0.5656851,0.25187941,0.42045699,0.60226215,0.2201867,0.37362637,0.52,0.39215686,0.45367907,0.40831971,0.41448185,0.390496,0.54532431,0.48554679,0.49536758,0.64316004,0.52346881,0.52522224,0.51980778,0.48345707,0.6535605,0.63426562,0.56721938,0.55766122,0.56682011,0.40086654,0.55598214,0.30918378,-1,1,-1,-1,0.7668024260651323,"[0.54, 0.63)","[0.20, 0.30)","[0.40, 0.50)","[0.60, 0.70)","[0.16, 0.24)","[0.34, 0.40)","[0.50, 0.60)","[0.30, 0.40)","[0.67, 0.80)"
588,0.56085924,0.28069348,0.4557947,0.57329169,0.2526623,0.35164835,0.28,0.11764706,0.4744063,0.4112033,0.44117051,0.41992611,0.56556918,0.47773225,0.51204888,0.62232749,0.51998869,0.51313618,0.50516183,0.45393619,0.64195895,0.60569509,0.53956571,0.55080423,0.58951,0.40638124,0.56172199,0.33867649,-1,1,-1,-1,0.7747582901863239,"[0.54, 0.63)","[0.20, 0.30)","[0.40, 0.50)","[0.50, 0.60)","[0.24, 0.33)","[0.34, 0.40)","[0.20, 0.30)","[0.10, 0.20)","[0.67, 0.80)"
595,0.52235504,0.26947514,0.40231841,0.5211832,0.26637593,0.37912088,0.38,0.09803922,0.4810728,0.37460407,0.43333585,0.42154017,0.57293188,0.46092618,0.50376582,0.57892703,0.51500774,0.50898952,0.4897423,0.42917049,0.63954083,0.59364421,0.53227057,0.51287986,0.63622606,0.40073261,0.55771454,0.36074922,-1,1,-1,-1,0.7102451457564022,"[0.45, 0.54)","[0.20, 0.30)","[0.40, 0.50)","[0.50, 0.60)","[0.24, 0.33)","[0.34, 0.40)","[0.30, 0.40)","[0.00, 0.10)","[0.67, 0.80)"
602,0.51341249,0.14395265,0.39974467,0.52539863,0.24628077,0.3956044,0.34,0.1372549,0.47099697,0.37355522,0.43942539,0.42965059,0.54750051,0.44639101,0.49511536,0.52583389,0.51640144,0.52058475,0.47600416,0.41720661,0.63344605,0.58206028,0.52482928,0.49169473,0.63405213,0.42291686,0.56081916,0.38798765,-1,1,-1,-1,0.704623118603895,"[0.45, 0.54)","[0.10, 0.20)","[0.30, 0.40)","[0.50, 0.60)","[0.24, 0.33)","[0.34, 0.40)","[0.30, 0.40)","[0.10, 0.20)","[0.67, 0.80)"
